age,Clean_person_emp_length,deafult_flag,income,loan_amnt,loan_grade,loan_int_rate,loan_intent,loan_status,pct_income,person_cred_hist_length,person_home_ownership
21,3,0,45000,4800,A,7.51,VENTURE,0,0.11,4,RENT
21,3,0,45000,6500,B,10.74,VENTURE,0,0.14,2,RENT
21,3,0,45000,7200,A,9.38,PERSONAL,0,0.16,4,RENT
21,3,0,45000,9000,A,8.49,MEDICAL,0,0.2,3,RENT
21,3,0,45000,9600,B,12.18,MEDICAL,0,0.21,3,RENT
21,3,0,45000,10000,B,10.25,EDUCATION,0,0.22,2,RENT
21,3,0,45000,10000,B,10.25,PERSONAL,0,0.22,2,RENT
21,3,0,45000,10300,B,10.59,EDUCATION,0,0.23,2,RENT
21,3,0,45408,17475,B,9.91,DEBTCONSOLIDATION,1,0.38,2,RENT
21,3,0,50350,3600,A,7.88,EDUCATION,0,0.07,3,RENT
21,3,0,53000,3000,D,11.09,EDUCATION,0,0.06,4,RENT
21,3,0,54036,8000,B,11.36,MEDICAL,0,0.15,2,MORTGAGE
21,3,0,55000,4800,B,11.12,EDUCATION,0,0.09,4,RENT
21,3,0,55000,6000,B,10.99,EDUCATION,0,0.11,3,RENT
21,3,0,57000,3000,A,5.42,PERSONAL,0,0.05,3,RENT
21,3,0,57000,3000,A,5.42,VENTURE,0,0.05,2,RENT
21,3,0,57996,10000,B,9.25,EDUCATION,0,0.17,4,RENT
21,3,0,58000,4500,A,6.92,EDUCATION,0,0.08,4,MORTGAGE
21,3,0,60000,5600,B,9.25,DEBTCONSOLIDATION,0,0.09,3,RENT
21,3,0,60000,10000,B,12.18,EDUCATION,0,0.17,2,RENT
21,3,0,60000,10000,B,12.18,MEDICAL,0,0.17,2,RENT
21,3,0,61000,7500,B,10.39,EDUCATION,0,0.12,2,RENT
21,3,0,61000,7500,B,10.39,EDUCATION,0,0.12,4,RENT
21,3,0,64424,5000,A,6.03,PERSONAL,0,0.08,4,RENT
21,3,0,65496,13250,B,10.37,DEBTCONSOLIDATION,0,0.2,4,MORTGAGE
21,3,0,65496,13250,B,10.37,VENTURE,0,0.2,4,MORTGAGE
21,3,0,68000,3000,C,11.78,PERSONAL,0,0.04,2,RENT
21,3,0,69000,15000,A,8.49,MEDICAL,0,0.22,2,RENT
21,3,0,70000,3300,C,11.09,PERSONAL,0,0.05,4,RENT
21,3,0,70000,9800,A,7.14,EDUCATION,0,0.14,4,MORTGAGE
21,3,0,70000,12000,A,6.99,PERSONAL,0,0.17,3,RENT
21,3,0,72000,6000,A,5.42,EDUCATION,0,0.08,4,RENT
21,3,0,75000,17950,C,10.91,EDUCATION,0,0.24,3,RENT
21,3,0,80000,15000,A,11.09,VENTURE,0,0.19,2,RENT
21,3,0,82000,11000,A,11.09,PERSONAL,0,0.13,3,MORTGAGE
21,3,0,82100,12200,A,6.03,PERSONAL,0,0.15,2,RENT
21,3,0,83000,14000,A,8.49,VENTURE,0,0.17,2,MORTGAGE
21,3,0,86000,8400,A,11.09,VENTURE,0,0.1,4,MORTGAGE
21,3,0,89610,5600,A,6.54,DEBTCONSOLIDATION,0,0.06,4,RENT
21,3,0,90000,4800,B,9.62,EDUCATION,0,0.05,2,RENT
21,3,0,90000,4800,B,9.62,EDUCATION,0,0.05,3,RENT
21,3,0,100000,6200,A,8.49,VENTURE,0,0.06,4,MORTGAGE
21,3,0,117000,4800,D,14.54,PERSONAL,0,0.04,4,MORTGAGE
21,3,1,11000,4575,E,17.74,VENTURE,1,0.42,3,MORTGAGE
21,3,1,15996,4800,D,15.37,MEDICAL,1,0.3,3,RENT
21,3,1,18000,1500,C,12.87,DEBTCONSOLIDATION,0,0.08,4,RENT
21,3,1,18000,1500,C,12.87,PERSONAL,0,0.08,4,RENT
21,3,1,18000,4900,D,14.54,HOMEIMPROVEMENT,1,0.27,4,OWN
21,3,1,19000,4000,C,14.35,EDUCATION,1,0.21,3,RENT
21,3,1,23040,2000,C,13.11,MEDICAL,0,0.09,2,RENT
21,3,1,24000,5000,D,11.09,HOMEIMPROVEMENT,1,0.21,2,RENT
21,3,1,25200,8500,C,13.61,MEDICAL,1,0.34,2,RENT
21,3,1,26124,8875,D,15.62,EDUCATION,1,0.34,3,RENT
21,3,1,26500,6000,D,14.46,MEDICAL,1,0.23,4,MORTGAGE
21,3,1,27000,2600,C,13.22,PERSONAL,0,0.1,2,RENT
21,3,1,27000,9600,C,13.49,MEDICAL,0,0.36,2,MORTGAGE
21,3,1,27600,1000,C,15.27,EDUCATION,0,0.04,2,OWN
21,3,1,27600,1000,C,15.27,EDUCATION,0,0.04,3,OWN
21,3,1,28600,10000,C,11.34,PERSONAL,1,0.35,3,RENT
21,3,1,28800,6000,C,13.8,EDUCATION,0,0.21,4,RENT
21,3,1,30000,5600,C,13.61,EDUCATION,0,0.19,2,RENT
21,3,1,30000,8000,E,16.45,VENTURE,1,0.27,2,RENT
21,3,1,32400,1750,C,13.61,PERSONAL,1,0.05,4,MORTGAGE
21,3,1,34000,9600,E,15.68,VENTURE,1,0.28,2,OTHER
21,3,1,35000,3500,C,12.53,DEBTCONSOLIDATION,0,0.1,4,RENT
21,3,1,35000,5000,C,14.27,EDUCATION,0,0.14,3,OWN
21,3,1,39600,7000,D,14.96,EDUCATION,0,0.18,2,RENT
21,3,1,40800,13000,C,13.57,MEDICAL,1,0.32,2,RENT
21,3,1,42500,25000,C,12.73,EDUCATION,1,0.59,3,RENT
21,3,1,45000,8000,D,15.31,DEBTCONSOLIDATION,1,0.18,3,MORTGAGE
21,3,1,46800,12000,D,15.21,PERSONAL,0,0.26,3,RENT
21,3,1,53000,9600,D,11.09,PERSONAL,0,0.18,4,RENT
21,3,1,68000,3000,C,11.78,MEDICAL,0,0.04,4,RENT
21,3,1,72500,14000,C,13.49,EDUCATION,0,0.19,2,RENT
21,3,1,72500,14000,C,13.49,EDUCATION,0,0.19,3,RENT
21,3,1,78000,9600,C,11.09,DEBTCONSOLIDATION,0,0.12,3,RENT
21,3,1,160000,15250,D,15.31,VENTURE,0,0.1,4,MORTGAGE
21,4,0,4080,1400,B,11.86,EDUCATION,1,0.34,4,RENT
21,4,0,7200,2500,C,13.11,VENTURE,1,0.35,3,RENT
21,4,0,8004,3000,A,7.88,MEDICAL,1,0.37,2,RENT
21,4,0,9000,3000,C,15.23,HOMEIMPROVEMENT,1,0.33,4,RENT
21,4,0,9600,1200,B,10.99,VENTURE,0,0.13,4,OWN
21,4,0,9600,1750,A,8.94,EDUCATION,1,0.18,2,RENT
21,4,0,9600,2000,D,15.99,HOMEIMPROVEMENT,1,0.21,3,RENT
21,4,0,10800,2500,B,8.88,PERSONAL,1,0.23,2,RENT
21,4,0,12000,2200,C,11.09,DEBTCONSOLIDATION,1,0.18,3,RENT
21,4,0,12000,2200,C,11.09,PERSONAL,1,0.18,4,RENT
21,4,0,12000,3000,A,7.88,VENTURE,1,0.25,3,RENT
21,4,0,12000,4000,B,10.65,MEDICAL,1,0.33,4,RENT
21,4,0,12000,4200,C,13.48,EDUCATION,1,0.35,4,OWN
21,4,0,12120,3600,A,8.32,DEBTCONSOLIDATION,1,0.3,2,RENT
21,4,0,13000,9250,C,12.53,DEBTCONSOLIDATION,1,0.71,3,RENT
21,4,0,13200,4500,C,12.98,VENTURE,1,0.34,4,OWN
21,4,0,13500,3500,B,9.96,VENTURE,1,0.26,2,RENT
21,4,0,14000,2000,A,11.09,MEDICAL,0,0.14,4,RENT
21,4,0,14400,1500,C,11.09,MEDICAL,0,0.1,4,MORTGAGE
21,4,0,14400,2000,A,5.79,DEBTCONSOLIDATION,0,0.14,2,RENT
21,4,0,14400,3000,B,11.09,HOMEIMPROVEMENT,1,0.21,4,OWN
21,4,0,14400,5500,B,11.48,MEDICAL,1,0.38,3,RENT
21,4,0,14400,6250,C,14.72,VENTURE,1,0.43,2,OWN
21,4,0,15000,2200,D,11.09,VENTURE,0,0.15,4,RENT
21,4,0,15000,3600,D,15.95,PERSONAL,1,0.24,2,RENT
21,4,0,15000,6200,A,7.9,HOMEIMPROVEMENT,1,0.41,2,OWN
21,4,0,15120,1500,B,10.59,EDUCATION,0,0.1,2,MORTGAGE
21,4,0,15360,1600,B,12.69,DEBTCONSOLIDATION,0,0.1,3,RENT
21,4,0,15360,1600,B,12.69,EDUCATION,0,0.1,2,RENT
21,4,0,15600,2000,A,7.9,MEDICAL,0,0.13,2,RENT
21,4,0,15600,2800,A,7.4,MEDICAL,1,0.18,4,RENT
21,4,0,16800,6000,B,10.39,VENTURE,1,0.36,4,MORTGAGE
21,4,0,17000,1500,E,18.64,DEBTCONSOLIDATION,1,0.09,2,RENT
21,4,0,18000,3000,A,7.9,DEBTCONSOLIDATION,1,0.17,2,RENT
21,4,0,18000,6250,B,10.62,VENTURE,1,0.35,4,OWN
21,4,0,18864,3000,B,10.99,HOMEIMPROVEMENT,1,0.16,4,RENT
21,4,0,18996,6000,A,11.09,DEBTCONSOLIDATION,1,0.32,4,RENT
21,4,0,19000,700,C,12.29,EDUCATION,0,0.04,2,RENT
21,4,0,19000,2900,A,8,PERSONAL,0,0.15,2,RENT
21,4,0,19012,3500,D,14.61,DEBTCONSOLIDATION,1,0.18,3,MORTGAGE
21,4,0,19200,2400,B,9.91,MEDICAL,0,0.13,4,OWN
21,4,0,19200,2400,B,9.91,PERSONAL,0,0.13,2,OWN
21,4,0,19200,3000,B,10.99,PERSONAL,1,0.16,2,RENT
21,4,0,19200,6000,B,9.88,PERSONAL,1,0.31,2,RENT
21,4,0,19200,10000,B,10.99,HOMEIMPROVEMENT,1,0.52,3,RENT
21,4,0,19500,15000,B,9.64,EDUCATION,1,0.77,2,MORTGAGE
21,4,0,19800,6800,D,14.59,HOMEIMPROVEMENT,1,0.34,2,OWN
21,4,0,19968,5000,C,11.09,EDUCATION,1,0.25,2,RENT
21,4,0,19968,5000,C,11.09,MEDICAL,1,0.25,3,RENT
21,4,0,20000,2000,A,11.09,MEDICAL,0,0.1,3,RENT
21,4,0,20000,6400,B,10.99,PERSONAL,1,0.32,3,RENT
21,4,0,20000,8000,B,12.21,MEDICAL,1,0.4,4,RENT
21,4,0,20004,4500,A,8,MEDICAL,0,0.22,2,RENT
21,4,0,21600,2000,B,11.71,DEBTCONSOLIDATION,1,0.09,2,RENT
21,4,0,21600,2000,B,11.71,MEDICAL,1,0.09,4,RENT
21,4,0,22000,2500,A,7.14,DEBTCONSOLIDATION,0,0.11,4,RENT
21,4,0,23000,2400,B,12.21,EDUCATION,0,0.1,4,OTHER
21,4,0,23040,6000,A,7.9,HOMEIMPROVEMENT,1,0.26,2,RENT
21,4,0,23040,15000,A,8.94,EDUCATION,0,0.65,2,OWN
21,4,0,24000,1000,B,10.99,MEDICAL,1,0.04,2,RENT
21,4,0,24000,3000,A,7.9,VENTURE,0,0.13,4,MORTGAGE
21,4,0,24000,6400,B,10.95,EDUCATION,0,0.27,3,RENT
21,4,0,24000,9600,C,14.27,HOMEIMPROVEMENT,1,0.4,4,RENT
21,4,0,24960,1000,C,13.98,EDUCATION,0,0.04,4,RENT
21,4,0,24996,3000,B,11.49,DEBTCONSOLIDATION,0,0.12,3,RENT
21,4,0,24996,5000,D,11.09,DEBTCONSOLIDATION,1,0.2,3,RENT
21,4,0,25000,3800,A,8.59,DEBTCONSOLIDATION,0,0.15,2,RENT
21,4,0,25000,8125,A,7.9,EDUCATION,1,0.33,3,RENT
21,4,0,25000,8800,B,9.33,EDUCATION,0,0.35,3,OWN
21,4,0,25000,8800,B,9.33,MEDICAL,0,0.35,3,OWN
21,4,0,27024,8000,A,8.49,EDUCATION,0,0.3,3,RENT
21,4,0,27120,8500,A,8.9,EDUCATION,1,0.31,2,RENT
21,4,0,27200,5000,C,11.09,EDUCATION,0,0.18,3,RENT
21,4,0,27200,5000,C,11.09,MEDICAL,0,0.18,3,RENT
21,4,0,27568,3500,D,14.42,MEDICAL,1,0.13,4,OTHER
21,4,0,27600,7500,A,6.76,EDUCATION,0,0.27,4,RENT
21,4,0,28000,8000,A,7.51,DEBTCONSOLIDATION,0,0.29,4,RENT
21,4,0,28500,4800,C,12.87,EDUCATION,0,0.17,3,OWN
21,4,0,28800,5000,A,7.49,DEBTCONSOLIDATION,0,0.17,3,MORTGAGE
21,4,0,29000,4000,D,14.83,EDUCATION,1,0.14,4,RENT
21,4,0,29000,4200,B,11.99,PERSONAL,0,0.14,3,MORTGAGE
21,4,0,29400,12000,B,11.83,MEDICAL,1,0.41,4,MORTGAGE
21,4,0,30000,1000,A,11.09,DEBTCONSOLIDATION,0,0.03,3,RENT
21,4,0,30000,1000,B,10.99,EDUCATION,0,0.03,4,RENT
21,4,0,30000,1000,B,10.99,MEDICAL,0,0.03,2,RENT
21,4,0,30000,1500,A,7.29,DEBTCONSOLIDATION,0,0.05,3,RENT
21,4,0,30000,1500,C,13.92,DEBTCONSOLIDATION,0,0.05,2,RENT
21,4,0,30000,2400,B,11.71,EDUCATION,0,0.08,3,MORTGAGE
21,4,0,30000,3500,A,11.09,VENTURE,0,0.12,4,RENT
21,4,0,30000,4200,A,6.92,EDUCATION,0,0.14,4,RENT
21,4,0,30000,4750,A,9.63,PERSONAL,1,0.16,2,MORTGAGE
21,4,0,30000,5000,A,8.59,VENTURE,0,0.17,2,RENT
21,4,0,30000,6000,A,7.51,MEDICAL,0,0.2,3,RENT
21,4,0,30000,7125,A,7.51,MEDICAL,1,0.24,4,MORTGAGE
21,4,0,30000,14000,A,9.38,DEBTCONSOLIDATION,0,0.47,4,MORTGAGE
21,4,0,30000,15000,A,7.51,VENTURE,0,0.5,4,MORTGAGE
21,4,0,31700,7200,B,11.71,DEBTCONSOLIDATION,1,0.23,4,RENT
21,4,0,32000,2500,B,11.71,PERSONAL,1,0.08,3,MORTGAGE
21,4,0,32000,12000,B,11.09,PERSONAL,1,0.38,4,RENT
21,4,0,32268,8000,A,8,MEDICAL,0,0.25,3,OWN
21,4,0,33000,3500,B,11.71,MEDICAL,0,0.11,4,RENT
21,4,0,33000,8250,B,11.09,PERSONAL,0,0.25,2,RENT
21,4,0,33600,5000,C,13.49,EDUCATION,0,0.15,3,RENT
21,4,0,33996,5000,B,12.18,PERSONAL,0,0.15,3,RENT
21,4,0,34000,1800,B,11.49,EDUCATION,0,0.05,4,RENT
21,4,0,34500,1000,E,16.45,DEBTCONSOLIDATION,1,0.03,2,RENT
21,4,0,35000,3500,B,9.62,MEDICAL,0,0.1,2,RENT
21,4,0,35004,3000,D,15.58,EDUCATION,0,0.09,3,OWN
21,4,0,35324,6000,B,11.09,EDUCATION,0,0.17,4,RENT
21,4,0,35324,6000,B,11.09,MEDICAL,0,0.17,4,RENT
21,4,0,35368,5100,C,12.99,DEBTCONSOLIDATION,0,0.14,2,RENT
21,4,0,36000,1500,B,10.37,EDUCATION,0,0.04,4,RENT
21,4,0,36000,4500,A,6.62,EDUCATION,0,0.13,2,RENT
21,4,0,36000,14000,A,6.54,EDUCATION,1,0.39,4,MORTGAGE
21,4,0,36450,6000,A,8.63,EDUCATION,0,0.16,3,RENT
21,4,0,36662,18000,B,10.25,VENTURE,0,0.49,4,OWN
21,4,0,37000,3000,A,6.39,EDUCATION,0,0.08,3,RENT
21,4,0,37000,4000,B,10.08,PERSONAL,0,0.11,3,RENT
21,4,0,37000,9250,C,12.23,VENTURE,0,0.25,4,OWN
21,4,0,38400,4200,A,11.09,EDUCATION,0,0.11,2,MORTGAGE
21,4,0,38400,12200,C,11.09,VENTURE,0,0.32,2,OWN
21,4,0,39000,6000,B,10.38,EDUCATION,0,0.15,3,RENT
21,4,0,39900,12000,A,7.9,EDUCATION,0,0.3,4,RENT
21,4,0,39900,12000,A,7.9,VENTURE,0,0.3,3,RENT
21,4,0,40000,1775,A,6.54,EDUCATION,0,0.04,3,RENT
21,4,0,40000,2500,C,14.27,EDUCATION,0,0.06,2,OWN
21,4,0,40000,3000,A,11.09,VENTURE,0,0.07,3,RENT
21,4,0,40000,4200,A,7.51,MEDICAL,0,0.1,4,RENT
21,4,0,40000,5000,A,5.79,EDUCATION,0,0.13,2,RENT
21,4,0,40000,5000,A,5.79,VENTURE,0,0.13,2,RENT
21,4,0,40000,16000,B,11.83,EDUCATION,1,0.4,4,RENT
21,4,0,41000,3500,B,10.75,EDUCATION,0,0.09,3,RENT
21,4,0,41000,7000,A,6.03,DEBTCONSOLIDATION,0,0.17,3,MORTGAGE
21,4,0,41000,8000,B,9.91,DEBTCONSOLIDATION,1,0.2,4,RENT
21,4,0,42000,4000,B,12.42,EDUCATION,0,0.1,3,RENT
21,4,0,42000,4500,A,6.03,DEBTCONSOLIDATION,0,0.11,4,RENT
21,4,0,42000,10400,B,11.49,DEBTCONSOLIDATION,0,0.25,4,RENT
21,4,0,42000,12000,C,13.23,EDUCATION,0,0.29,2,RENT
21,4,0,42000,12500,A,8.94,EDUCATION,0,0.3,2,RENT
21,4,0,42500,2500,B,11.09,DEBTCONSOLIDATION,0,0.06,2,RENT
21,4,0,42500,2500,B,11.09,DEBTCONSOLIDATION,0,0.06,4,RENT
21,4,0,42500,3500,B,11.86,EDUCATION,0,0.08,4,RENT
21,4,0,42504,6300,A,6.99,EDUCATION,0,0.15,3,RENT
21,4,0,43008,11200,D,15.31,VENTURE,0,0.26,3,MORTGAGE
21,4,0,44000,5500,D,15.28,PERSONAL,1,0.13,3,RENT
21,4,0,44000,12875,D,15.31,EDUCATION,1,0.29,2,RENT
21,4,0,45000,4000,A,7.9,MEDICAL,0,0.09,3,RENT
21,4,0,45000,4000,C,11.09,EDUCATION,0,0.09,3,RENT
21,4,0,45000,5000,A,7.14,EDUCATION,0,0.11,4,MORTGAGE
21,4,0,45000,6250,A,5.42,DEBTCONSOLIDATION,0,0.14,3,MORTGAGE
21,4,0,45000,12000,C,11.97,EDUCATION,0,0.27,3,RENT
21,4,0,45192,11700,B,10.74,PERSONAL,0,0.26,2,MORTGAGE
21,4,0,45432,5000,B,9.88,EDUCATION,0,0.11,4,MORTGAGE
21,4,0,45432,5000,B,9.88,VENTURE,0,0.11,4,MORTGAGE
21,4,0,48000,10000,A,6.03,PERSONAL,0,0.21,3,RENT
21,4,0,49000,2000,B,11.99,MEDICAL,1,0.04,2,MORTGAGE
21,4,0,49000,6000,D,15.99,VENTURE,1,0.12,4,RENT
21,4,0,49000,25000,B,10.99,EDUCATION,1,0.51,2,RENT
21,4,0,49200,6000,C,13.72,EDUCATION,0,0.12,3,RENT
21,4,0,50000,7300,B,11.71,EDUCATION,0,0.15,3,RENT
21,4,0,50000,10000,B,11.71,DEBTCONSOLIDATION,0,0.2,3,RENT
21,4,0,50000,11000,B,10,EDUCATION,0,0.22,3,RENT
21,4,0,50000,12000,B,11.71,PERSONAL,0,0.24,3,RENT
21,4,0,50252,5000,B,11.46,DEBTCONSOLIDATION,0,0.1,2,RENT
21,4,0,50460,6000,C,13.49,VENTURE,0,0.12,3,OWN
21,4,0,50500,5000,B,10.37,MEDICAL,0,0.1,3,RENT
21,4,0,52000,2000,D,15.62,PERSONAL,0,0.04,4,MORTGAGE
21,4,0,52000,9000,B,11.83,EDUCATION,0,0.17,4,RENT
21,4,0,52500,2225,A,7.66,DEBTCONSOLIDATION,0,0.04,3,RENT
21,4,0,52700,26400,D,16.49,MEDICAL,1,0.43,3,MORTGAGE
21,4,0,53000,10000,B,10.62,DEBTCONSOLIDATION,0,0.19,3,RENT
21,4,0,53000,12000,D,13.24,PERSONAL,0,0.23,2,MORTGAGE
21,4,0,53000,14400,A,7.49,PERSONAL,1,0.27,2,MORTGAGE
21,4,0,54000,1600,D,14.96,VENTURE,1,0.03,4,RENT
21,4,0,54000,10000,B,11.09,PERSONAL,0,0.19,4,MORTGAGE
21,4,0,55000,10000,B,10.25,PERSONAL,0,0.18,2,MORTGAGE
21,4,0,55260,14000,A,6.54,EDUCATION,0,0.25,2,RENT
21,4,0,55438,19400,C,13.49,VENTURE,1,0.35,2,RENT
21,4,0,57000,10800,C,13.22,EDUCATION,0,0.19,3,RENT
21,4,0,57192,8000,A,7.49,MEDICAL,0,0.14,3,MORTGAGE
21,4,0,59000,5000,C,14.22,MEDICAL,1,0.08,3,RENT
21,4,0,60000,12000,A,7.51,PERSONAL,0,0.2,3,RENT
21,4,0,60000,12000,B,11.36,EDUCATION,0,0.2,3,MORTGAGE
21,4,0,60000,16000,D,11.09,VENTURE,0,0.27,2,OWN
21,4,0,62004,15000,A,7.29,VENTURE,0,0.24,4,RENT
21,4,0,62467,6500,B,11.09,MEDICAL,0,0.1,4,RENT
21,4,0,63000,4000,B,11.49,EDUCATION,0,0.06,3,RENT
21,4,0,65000,7000,A,11.09,VENTURE,0,0.11,4,RENT
21,4,0,65000,12000,B,11.71,DEBTCONSOLIDATION,0,0.18,4,RENT
21,4,0,65000,12000,B,11.71,VENTURE,0,0.18,3,RENT
21,4,0,65000,15000,B,12.42,PERSONAL,0,0.23,4,RENT
21,4,0,66000,7000,A,7.88,DEBTCONSOLIDATION,0,0.11,2,MORTGAGE
21,4,0,68000,18000,B,10.65,EDUCATION,0,0.26,2,RENT
21,4,0,70000,6400,D,17.49,PERSONAL,0,0.09,4,RENT
21,4,0,72252,8000,A,6.99,VENTURE,0,0.11,2,MORTGAGE
21,4,0,74000,15000,B,11.99,DEBTCONSOLIDATION,0,0.2,3,MORTGAGE
21,4,0,75000,7125,B,9.99,EDUCATION,0,0.1,4,MORTGAGE
21,4,0,75000,25000,B,11.09,MEDICAL,0,0.33,2,MORTGAGE
21,4,0,78000,10000,A,5.99,VENTURE,0,0.13,2,RENT
21,4,0,82000,12000,D,15.21,VENTURE,0,0.15,4,RENT
21,4,0,83000,8500,A,8,MEDICAL,0,0.1,4,MORTGAGE
21,4,0,91500,8000,C,13.61,PERSONAL,0,0.09,2,MORTGAGE
21,4,0,93000,9800,C,12.73,EDUCATION,0,0.11,3,MORTGAGE
21,4,0,95400,12000,A,5.42,PERSONAL,0,0.13,2,MORTGAGE
21,4,0,102000,18000,D,14.96,EDUCATION,0,0.18,3,MORTGAGE
21,4,0,110000,14000,B,9.99,VENTURE,0,0.13,2,MORTGAGE
21,4,0,110000,20000,A,11.09,VENTURE,0,0.18,4,MORTGAGE
21,4,0,110400,12000,A,11.09,PERSONAL,0,0.11,3,OWN
21,4,0,111000,28000,A,7.49,VENTURE,0,0.25,2,MORTGAGE
21,4,0,120000,10000,B,9.99,DEBTCONSOLIDATION,0,0.08,3,RENT
21,4,0,125000,10000,A,7.51,PERSONAL,0,0.08,2,MORTGAGE
21,4,0,131000,30000,A,5.99,VENTURE,0,0.23,4,RENT
21,4,0,150075,25000,A,7.49,VENTURE,0,0.17,2,OWN
21,4,0,180000,5000,A,8.07,EDUCATION,0,0.03,3,MORTGAGE
21,4,0,192000,20000,A,6.54,EDUCATION,0,0.1,2,MORTGAGE
21,4,0,192000,20000,A,6.54,VENTURE,0,0.1,4,MORTGAGE
21,4,1,10000,5000,D,12.17,PERSONAL,1,0.5,2,RENT
21,4,1,12000,4200,C,13.48,PERSONAL,1,0.35,4,OWN
21,4,1,15000,2200,D,11.09,EDUCATION,0,0.15,4,RENT
21,4,1,15000,3175,C,11.54,HOMEIMPROVEMENT,1,0.21,3,OWN
21,4,1,15192,5500,C,13.11,PERSONAL,1,0.36,3,RENT
21,4,1,17500,4000,C,13.22,DEBTCONSOLIDATION,1,0.23,4,RENT
21,4,1,18492,5000,D,12.92,EDUCATION,1,0.27,3,RENT
21,4,1,18701,4200,D,14.11,PERSONAL,1,0.22,4,MORTGAGE
21,4,1,19000,7200,D,14.74,MEDICAL,1,0.38,4,OWN
21,4,1,24000,4600,C,13.99,EDUCATION,0,0.19,2,RENT
21,4,1,24960,2000,C,13.99,PERSONAL,0,0.08,3,MORTGAGE
21,4,1,25000,2800,C,11.09,VENTURE,0,0.11,3,MORTGAGE
21,4,1,25000,5000,D,12.86,DEBTCONSOLIDATION,1,0.2,2,RENT
21,4,1,25200,6500,C,14.26,PERSONAL,1,0.26,2,MORTGAGE
21,4,1,26000,7750,C,13.16,EDUCATION,0,0.3,3,RENT
21,4,1,26400,2400,C,14.79,EDUCATION,0,0.09,2,RENT
21,4,1,26400,3600,C,14.27,DEBTCONSOLIDATION,0,0.14,3,RENT
21,4,1,29004,7500,D,11.09,MEDICAL,1,0.26,2,RENT
21,4,1,30000,1500,C,13.92,EDUCATION,0,0.05,3,RENT
21,4,1,30000,2000,D,14.46,EDUCATION,0,0.07,4,MORTGAGE
21,4,1,30000,3000,D,16.32,EDUCATION,0,0.1,3,RENT
21,4,1,30000,13750,D,15.05,DEBTCONSOLIDATION,1,0.46,4,RENT
21,4,1,31200,13000,C,13.11,EDUCATION,1,0.42,2,RENT
21,4,1,33000,2000,C,12.61,HOMEIMPROVEMENT,1,0.06,3,RENT
21,4,1,33000,5000,D,14.61,EDUCATION,0,0.15,3,OWN
21,4,1,33280,6000,C,13.23,VENTURE,0,0.18,2,RENT
21,4,1,34000,10000,C,13.61,EDUCATION,0,0.29,4,RENT
21,4,1,34368,2500,C,12.87,DEBTCONSOLIDATION,0,0.07,2,RENT
21,4,1,35000,8000,F,19.79,PERSONAL,1,0.23,4,RENT
21,4,1,37740,9600,C,13.11,DEBTCONSOLIDATION,0,0.25,4,RENT
21,4,1,38000,5000,C,11.09,EDUCATION,0,0.13,4,RENT
21,4,1,38400,12200,C,11.09,VENTURE,0,0.32,4,OWN
21,4,1,39760,12000,D,16.07,PERSONAL,1,0.3,2,RENT
21,4,1,42500,7000,D,14.61,EDUCATION,0,0.16,2,OTHER
21,4,1,45000,7000,D,14.96,PERSONAL,1,0.16,4,RENT
21,4,1,46002,4000,D,11.09,VENTURE,0,0.09,3,MORTGAGE
21,4,1,50000,7000,C,15.27,MEDICAL,0,0.14,4,RENT
21,4,1,50000,15000,D,15.7,HOMEIMPROVEMENT,1,0.3,3,RENT
21,4,1,50400,8000,D,15.62,VENTURE,0,0.16,2,RENT
21,4,1,51000,1500,D,15.58,HOMEIMPROVEMENT,1,0.03,4,RENT
21,4,1,56000,20000,E,17.39,VENTURE,1,0.36,3,RENT
21,4,1,60000,10000,C,11.09,MEDICAL,0,0.17,4,MORTGAGE
21,4,1,69000,15000,D,15.28,HOMEIMPROVEMENT,1,0.22,4,RENT
21,4,1,81000,8400,C,12.53,EDUCATION,0,0.1,3,OWN
21,4,1,110000,3500,C,13.99,EDUCATION,0,0.03,3,RENT
21,5,0,9600,1000,B,11.14,EDUCATION,0,0.1,2,OWN
21,5,0,10560,1000,B,10.36,VENTURE,0,0.09,4,OWN
21,5,0,11520,2000,B,11.12,MEDICAL,1,0.17,3,OWN
21,5,0,12000,2500,A,7.51,EDUCATION,1,0.21,4,OWN
21,5,0,12000,3000,A,8.9,EDUCATION,1,0.25,4,RENT
21,5,0,12000,3000,A,8.9,PERSONAL,1,0.25,3,RENT
21,5,0,12000,5000,B,11.49,VENTURE,1,0.42,2,RENT
21,5,0,14800,2800,A,8,DEBTCONSOLIDATION,1,0.19,3,RENT
21,5,0,15300,2500,A,6.03,MEDICAL,1,0.16,2,OWN
21,5,0,15300,3150,B,10.99,HOMEIMPROVEMENT,1,0.21,4,RENT
21,5,0,15600,1000,A,7.29,VENTURE,0,0.06,4,OWN
21,5,0,15600,2700,F,20.62,VENTURE,1,0.17,3,RENT
21,5,0,16000,6000,B,9.63,VENTURE,1,0.38,3,RENT
21,5,0,18000,1500,B,12.18,MEDICAL,1,0.08,3,RENT
21,5,0,18000,1500,B,12.18,PERSONAL,1,0.08,4,RENT
21,5,0,18000,1800,A,6.62,PERSONAL,0,0.1,3,RENT
21,5,0,18000,3375,B,11.09,VENTURE,1,0.19,2,OWN
21,5,0,18000,6500,A,7.4,HOMEIMPROVEMENT,1,0.36,3,OWN
